soil_moisture_percent,temp_max,temp_min,temp_avg,humidity,wind_speed,days_since_irrigation,growth_stage,soil_type,soil_type_encoded,day_of_year,need_irrigation,irrigation_amount_mm
63.9,28.0,18.7,23.4,85.2,2.4,1,2,Sandy,1,214,False,0.0
56.7,16.5,4.7,10.6,52.0,1.7,7,3,Sandy,1,270,False,0.0
64.1,27.8,15.4,21.6,51.3,0.5,0,2,Loam,3,23,False,0.0
43.6,22.0,8.5,15.2,57.0,1.5,10,1,Loam,3,183,False,0.0
81.1,10.5,1.8,6.1,65.0,1.5,0,1,Loam,3,322,False,0.0
55.3,19.4,7.6,13.5,41.5,2.2,7,3,Clay,2,181,False,0.0
45.0,20.6,11.3,16.0,49.4,1.7,7,0,Clay,2,324,False,0.0
70.1,23.3,13.2,18.2,69.4,1.5,0,1,Sandy,1,19,False,0.0
67.4,23.9,9.4,16.7,49.0,2.2,4,3,Sandy Loam,4,162,False,0.0
57.3,25.5,12.3,18.9,38.9,0.3,5,2,Clay,2,19,False,0.0
67.5,29.9,15.8,22.9,94.8,0.2,1,2,Loam,3,25,False,0.0
60.1,21.2,10.2,15.7,65.4,3.5,6,3,Sandy Loam,4,189,False,0.0
49.0,31.2,16.4,23.8,48.2,0.2,5,3,Sandy Loam,4,174,False,0.0
65.7,15.5,5.7,10.6,70.6,0.7,1,3,Sandy,1,266,False,0.0
74.7,8.1,-4.1,2.0,65.8,5.0,5,2,Clay,2,221,False,0.0
44.5,34.2,25.6,29.9,60.0,3.8,7,2,Loam,3,53,False,0.0
55.7,16.3,3.3,9.8,73.8,4.1,5,3,Clay,2,309,False,0.0
58.9,20.7,12.4,16.5,69.0,0.7,4,3,Loam,3,229,False,0.0
48.8,15.3,0.4,7.8,68.0,0.8,10,0,Sandy,1,328,False,0.0
66.1,19.2,8.3,13.7,62.6,3.5,2,0,Clay,2,327,False,0.0
69.9,21.2,8.4,14.8,80.9,0.4,2,0,Sandy Loam,4,312,False,0.0
52.3,18.0,8.4,13.2,61.0,0.3,6,2,Loam,3,35,False,0.0
59.4,14.5,6.3,10.4,60.8,6.8,5,3,Clay,2,291,False,0.0
52.4,14.5,3.4,9.0,50.3,1.4,8,1,Sandy,1,191,False,0.0
71.0,23.3,12.5,17.9,41.9,1.9,1,1,Loam,3,188,False,0.0
50.2,22.6,9.4,16.0,66.3,0.1,8,3,Sandy Loam,4,14,False,0.0
51.2,41.1,31.3,36.2,62.2,8.2,3,3,Loam,3,61,False,0.0
68.9,14.5,4.5,9.5,53.8,0.3,1,1,Sandy Loam,4,314,False,0.0
50.5,32.8,18.9,25.8,54.2,1.4,7,1,Sandy Loam,4,70,False,0.0
55.5,24.3,10.6,17.5,73.7,2.0,1,2,Loam,3,45,False,0.0
41.9,19.8,8.0,13.9,39.5,0.9,10,1,Loam,3,282,False,0.0
46.1,41.0,27.5,34.3,55.3,2.6,3,0,Clay,2,90,False,0.0
60.6,21.5,11.8,16.7,51.8,1.5,5,0,Sandy Loam,4,72,False,0.0
59.8,10.2,-1.8,4.2,59.5,1.6,9,1,Sandy Loam,4,284,False,0.0
42.0,31.2,22.7,27.0,59.6,0.3,8,3,Sandy Loam,4,45,True,17.4
61.0,16.0,2.6,9.3,25.5,1.0,5,1,Sandy,1,211,False,0.0
69.6,26.5,18.0,22.3,56.9,4.5,2,2,Sandy Loam,4,329,False,0.0
55.4,9.5,-3.0,3.3,36.0,3.7,6,1,Clay,2,283,False,0.0
54.9,26.2,11.8,19.0,50.9,2.2,8,0,Sandy,1,258,False,0.0
50.2,38.8,28.6,33.7,50.4,1.5,3,2,Clay,2,79,False,0.0
56.5,28.1,13.4,20.8,49.8,1.4,4,0,Loam,3,178,False,0.0
33.2,35.3,22.9,29.1,63.6,0.1,10,1,Loam,3,101,True,16.4
48.4,24.5,12.2,18.4,78.0,2.2,9,1,Sandy,1,156,False,0.0
81.4,13.6,4.5,9.1,53.5,0.2,0,0,Loam,3,298,False,0.0
33.7,35.2,26.9,31.1,74.9,2.0,9,1,Loam,3,42,True,16.3
47.5,17.3,5.0,11.2,64.2,3.0,10,3,Sandy,1,214,False,0.0
72.1,17.3,7.3,12.3,92.5,0.1,3,3,Loam,3,280,False,0.0
70.3,31.6,20.8,26.2,71.2,2.1,0,0,Sandy Loam,4,351,False,0.0
56.2,33.0,21.9,27.5,47.4,5.3,3,3,Sandy Loam,4,81,False,0.0
48.4,19.9,7.6,13.8,33.9,1.9,5,2,Loam,3,175,False,0.0
50.5,20.1,11.2,15.7,55.8,4.4,5,0,Loam,3,205,False,0.0
56.1,38.0,26.8,32.4,64.6,3.7,3,3,Loam,3,124,False,0.0
44.4,33.7,25.0,29.3,64.2,2.8,9,3,Loam,3,73,False,0.0
42.4,19.0,9.3,14.1,73.3,2.1,9,2,Clay,2,215,False,0.0
35.2,29.5,20.2,24.9,40.5,8.4,8,3,Clay,2,161,False,0.0
77.7,16.2,4.7,10.5,72.2,0.5,0,3,Loam,3,240,False,0.0
69.1,38.4,23.8,31.1,60.3,2.6,3,1,Sandy Loam,4,47,False,0.0
57.1,21.3,10.8,16.1,31.5,1.7,7,2,Sandy,1,299,False,0.0
49.4,20.3,6.1,13.2,65.7,2.0,8,2,Sandy Loam,4,306,False,0.0
59.2,28.3,14.3,21.3,56.2,0.6,4,1,Sandy Loam,4,5,False,0.0
55.1,23.0,9.7,16.3,47.2,3.2,6,0,Loam,3,188,False,0.0
48.3,22.5,10.5,16.5,70.8,0.4,8,2,Clay,2,27,False,0.0
34.6,36.6,28.1,32.3,50.9,1.6,9,2,Sandy Loam,4,148,True,17.2
59.2,20.0,7.7,13.9,47.7,4.2,6,0,Clay,2,349,False,0.0
71.4,21.4,7.8,14.6,63.4,1.0,2,2,Loam,3,192,False,0.0
55.1,43.2,31.0,37.1,48.7,0.0,0,0,Sandy Loam,4,102,False,0.0
53.7,34.7,25.7,30.2,51.7,2.1,8,3,Loam,3,20,False,0.0
49.5,17.9,8.8,13.4,49.7,1.6,9,2,Clay,2,234,False,0.0
44.2,34.2,25.0,29.6,75.4,0.6,8,2,Loam,3,164,False,0.0
74.5,15.2,3.5,9.3,79.7,0.2,0,3,Loam,3,261,False,0.0
57.1,21.6,11.3,16.5,70.4,3.1,9,3,Sandy,1,189,False,0.0
62.1,15.2,1.6,8.4,72.0,0.3,4,3,Sandy,1,158,False,0.0
44.6,10.9,-2.6,4.1,58.8,1.8,9,0,Clay,2,336,False,0.0
53.8,17.1,7.9,12.5,68.7,1.1,10,1,Sandy Loam,4,246,False,0.0
60.9,36.3,28.0,32.2,56.6,3.7,0,1,Sandy,1,125,False,0.0
56.4,24.2,14.0,19.1,30.9,1.8,3,3,Clay,2,226,False,0.0
60.8,14.7,3.2,8.9,62.1,0.7,2,0,Sandy Loam,4,211,False,0.0
50.8,20.3,10.8,15.5,57.1,3.7,8,3,Loam,3,266,False,0.0
27.4,20.5,10.3,15.4,42.5,0.3,8,3,Clay,2,193,True,20.0
61.0,24.2,12.4,18.3,20.0,2.6,3,3,Loam,3,176,False,0.0
57.4,30.2,20.2,25.2,67.0,1.9,4,1,Loam,3,127,False,0.0
52.2,27.7,14.8,21.3,65.3,0.1,7,2,Sandy Loam,4,148,False,0.0
69.2,25.1,13.2,19.1,56.9,0.6,1,2,Loam,3,179,False,0.0
57.7,14.5,1.8,8.1,47.4,2.8,5,3,Sandy Loam,4,294,False,0.0
43.8,42.1,32.0,37.1,55.9,0.1,5,0,Loam,3,75,False,0.0
60.2,18.0,5.4,11.7,61.5,1.1,3,1,Sandy Loam,4,227,False,0.0
71.4,18.7,8.8,13.7,55.8,0.0,1,1,Loam,3,276,False,0.0
76.1,18.0,4.8,11.4,70.5,0.1,0,1,Clay,2,316,False,0.0
73.3,13.5,-0.8,6.3,52.1,2.6,0,1,Clay,2,343,False,0.0
52.2,35.6,24.7,30.2,40.0,7.2,10,0,Sandy Loam,4,52,False,0.0
27.4,26.3,18.3,22.3,77.5,0.2,10,3,Clay,2,71,True,18.5
49.5,19.4,8.1,13.8,53.3,1.6,5,2,Clay,2,244,False,0.0
55.0,31.0,18.5,24.8,66.4,0.1,8,1,Sandy,1,147,False,0.0
54.8,30.3,15.9,23.1,87.2,0.2,2,3,Clay,2,20,False,0.0
75.3,13.6,-1.4,6.1,66.5,1.2,2,3,Sandy Loam,4,19,False,0.0
46.9,39.3,25.2,32.2,44.5,1.6,9,2,Sandy,1,149,False,0.0
61.5,13.1,4.4,8.8,57.3,0.1,7,2,Loam,3,309,False,0.0
51.4,16.0,4.2,10.1,69.0,0.6,8,1,Sandy Loam,4,329,False,0.0
78.5,11.9,2.0,6.9,61.8,0.5,2,2,Sandy,1,240,False,0.0
62.0,15.3,2.8,9.1,67.7,1.2,5,0,Clay,2,235,False,0.0
48.5,29.6,17.6,23.6,57.3,0.2,9,1,Clay,2,152,False,0.0
69.2,24.2,10.0,17.1,67.6,1.0,1,2,Sandy Loam,4,328,False,0.0
47.5,13.9,1.2,7.5,73.8,1.7,7,1,Clay,2,206,False,0.0
55.5,33.7,19.2,26.5,68.1,1.0,6,2,Sandy,1,166,False,0.0
47.6,38.0,26.9,32.4,67.3,3.2,4,2,Loam,3,121,False,0.0
49.6,20.1,7.0,13.6,53.6,4.7,10,2,Sandy,1,299,False,0.0
58.8,22.6,9.7,16.1,45.7,1.2,7,0,Sandy,1,185,False,0.0
39.7,25.4,16.3,20.9,63.1,4.3,10,0,Loam,3,158,True,18.0
65.1,29.6,19.0,24.3,66.8,8.3,2,1,Clay,2,152,False,0.0
45.3,23.4,14.3,18.8,42.2,0.0,8,3,Loam,3,245,False,0.0
29.7,22.4,9.1,15.7,95.0,2.5,10,1,Clay,2,242,True,19.3
51.4,17.9,3.7,10.8,64.6,1.6,8,3,Sandy,1,306,False,0.0
50.9,30.0,19.5,24.7,79.8,1.2,8,0,Sandy,1,361,False,0.0
51.9,14.9,5.4,10.2,26.4,3.5,5,1,Clay,2,259,False,0.0
77.3,12.5,1.5,7.0,72.6,0.2,1,3,Clay,2,267,False,0.0
78.5,12.4,1.3,6.8,53.8,0.9,2,3,Sandy,1,262,False,0.0
60.8,13.6,2.7,8.1,78.3,0.9,10,3,Sandy,1,263,False,0.0
64.6,28.6,15.5,22.0,78.4,7.7,0,2,Sandy Loam,4,158,False,0.0
62.0,36.0,23.9,30.0,42.3,2.3,5,3,Sandy,1,112,False,0.0
60.4,22.0,13.5,17.7,67.9,3.6,7,0,Sandy,1,359,False,0.0
43.2,21.2,11.1,16.2,61.9,0.7,10,1,Clay,2,17,False,0.0
52.1,24.6,9.9,17.2,40.2,5.6,7,3,Loam,3,331,False,0.0
71.5,25.5,14.8,20.2,69.5,0.6,1,2,Clay,2,194,False,0.0
57.9,36.4,21.4,28.9,69.8,1.6,3,1,Sandy Loam,4,92,False,0.0
42.5,20.5,7.2,13.8,76.6,1.6,10,3,Loam,3,2,False,0.0
63.6,16.3,5.3,10.8,59.0,0.2,3,1,Sandy Loam,4,279,False,0.0
72.3,16.6,6.2,11.4,65.0,0.7,1,1,Loam,3,236,False,0.0
66.5,25.7,12.0,18.9,71.3,4.8,3,0,Sandy Loam,4,17,False,0.0
51.8,37.8,29.3,33.5,46.0,3.5,9,3,Sandy,1,106,False,0.0
72.4,24.9,12.0,18.5,54.2,0.2,0,1,Sandy,1,345,False,0.0
57.4,30.3,19.2,24.7,56.6,0.0,2,0,Clay,2,206,False,0.0
43.6,5.9,-9.0,-1.5,55.6,1.8,9,2,Clay,2,258,False,0.0
74.3,11.3,-2.2,4.6,74.3,4.5,4,1,Loam,3,307,False,0.0
47.7,38.2,23.3,30.8,50.3,0.1,4,3,Clay,2,74,False,0.0
31.4,37.4,28.9,33.1,46.1,0.2,8,3,Clay,2,141,True,17.7
62.1,18.8,10.5,14.6,69.8,1.1,8,3,Loam,3,254,False,0.0
64.9,24.9,12.0,18.4,32.5,3.0,4,1,Sandy Loam,4,164,False,0.0
56.9,24.4,15.1,19.7,91.6,2.0,3,1,Sandy Loam,4,193,False,0.0
58.1,37.9,23.9,30.9,71.1,0.5,0,3,Clay,2,154,False,0.0
46.9,15.5,4.6,10.0,56.2,2.1,6,1,Sandy Loam,4,288,False,0.0
55.9,34.0,24.2,29.1,68.3,2.7,7,0,Loam,3,125,False,0.0
53.5,24.2,15.6,19.9,58.4,0.9,4,0,Clay,2,190,False,0.0
64.8,20.0,7.3,13.6,59.4,0.3,3,0,Sandy,1,194,False,0.0
65.6,5.7,-7.3,-0.8,66.8,0.7,3,3,Clay,2,301,False,0.0
68.3,27.4,17.3,22.3,38.1,0.0,3,1,Sandy,1,171,False,0.0
58.9,30.8,17.6,24.2,67.2,0.7,9,1,Sandy Loam,4,61,False,0.0
50.8,23.5,14.1,18.8,70.1,0.2,4,2,Clay,2,361,False,0.0
47.9,24.2,12.9,18.6,61.6,4.1,4,2,Loam,3,195,False,0.0
61.9,34.1,22.5,28.3,59.1,9.9,1,3,Sandy Loam,4,185,False,0.0
52.4,13.3,-0.0,6.6,39.3,1.1,5,1,Loam,3,241,False,0.0
71.7,30.0,19.1,24.5,67.6,1.9,0,1,Clay,2,161,False,0.0
60.2,29.7,17.8,23.8,62.2,2.3,2,2,Sandy Loam,4,134,False,0.0
44.2,33.5,23.2,28.4,46.6,1.2,7,1,Sandy Loam,4,101,False,0.0
52.9,13.6,1.0,7.3,82.8,0.1,7,2,Loam,3,282,False,0.0
67.0,18.1,4.9,11.5,50.2,5.7,5,1,Sandy Loam,4,329,False,0.0
34.0,40.8,31.8,36.3,77.6,0.0,8,1,Sandy Loam,4,87,True,21.2
52.9,20.4,5.7,13.0,74.3,2.6,10,0,Sandy,1,329,False,0.0
43.1,29.5,16.1,22.8,48.8,0.3,10,1,Sandy Loam,4,25,False,0.0
43.3,32.8,24.4,28.6,58.1,1.7,3,0,Clay,2,119,False,0.0
60.9,5.5,-5.7,-0.1,71.0,2.6,10,3,Sandy,1,259,False,0.0
81.5,18.0,9.9,13.9,50.3,2.2,0,0,Sandy Loam,4,250,False,0.0
61.1,10.3,-2.8,3.8,43.6,3.1,8,0,Loam,3,272,False,0.0
69.9,22.5,9.8,16.2,64.3,5.0,1,0,Clay,2,358,False,0.0
69.1,5.9,-3.1,1.4,49.6,1.7,5,2,Clay,2,269,False,0.0
64.1,23.7,10.2,17.0,75.5,0.9,6,2,Sandy,1,137,False,0.0
36.1,15.8,3.8,9.8,41.8,0.3,10,2,Clay,2,236,False,0.0
61.1,35.5,22.9,29.2,79.7,0.8,6,0,Sandy,1,42,False,0.0
50.7,22.1,11.5,16.8,49.3,0.7,10,0,Sandy Loam,4,195,False,0.0
51.8,33.9,21.0,27.5,41.5,8.9,6,3,Sandy,1,5,False,0.0
60.6,28.9,15.4,22.2,53.1,0.3,3,0,Sandy,1,331,False,0.0
66.9,34.5,20.2,27.3,68.2,1.0,0,2,Sandy Loam,4,109,False,0.0
63.0,25.7,12.9,19.3,54.6,0.0,2,0,Loam,3,39,False,0.0
37.1,36.4,28.3,32.4,68.4,0.2,6,1,Clay,2,162,False,0.0
33.1,30.9,20.8,25.8,63.4,4.4,10,3,Clay,2,40,True,16.9
48.4,14.5,4.2,9.3,66.7,1.0,8,0,Clay,2,277,False,0.0
65.2,15.6,7.2,11.4,62.7,1.6,1,1,Sandy Loam,4,178,False,0.0
63.3,29.5,17.2,23.4,67.5,1.2,0,2,Sandy Loam,4,175,False,0.0
62.6,14.3,4.4,9.3,41.1,6.8,3,3,Sandy Loam,4,325,False,0.0
68.7,15.0,3.1,9.1,71.2,1.7,2,3,Sandy Loam,4,183,False,0.0
62.7,16.7,4.6,10.7,56.9,1.0,9,0,Sandy Loam,4,349,False,0.0
56.3,35.5,21.9,28.7,89.4,1.9,4,0,Sandy,1,152,False,0.0
45.7,28.4,17.7,23.1,59.5,1.6,5,3,Clay,2,79,False,0.0
53.0,25.8,17.1,21.5,67.0,1.5,7,2,Sandy,1,185,False,0.0
72.5,26.0,12.6,19.3,50.0,4.2,1,1,Sandy,1,185,False,0.0
66.5,36.9,25.8,31.3,59.6,1.3,0,0,Sandy Loam,4,96,False,0.0
48.9,37.3,26.9,32.1,38.3,0.5,6,2,Sandy,1,46,False,0.0
63.9,23.2,13.2,18.2,80.6,1.4,8,0,Sandy Loam,4,7,False,0.0
56.6,32.0,20.0,26.0,77.9,2.9,2,3,Clay,2,125,False,0.0
63.7,37.2,27.4,32.3,61.3,0.4,2,3,Loam,3,72,False,0.0
60.6,29.4,20.2,24.8,58.0,1.4,4,3,Loam,3,33,False,0.0
74.5,19.2,5.8,12.5,62.9,0.0,3,2,Loam,3,248,False,0.0
77.3,16.9,5.5,11.2,74.3,0.3,1,3,Clay,2,321,False,0.0
40.7,29.5,19.3,24.4,39.3,3.3,9,2,Sandy Loam,4,70,True,14.4
61.9,20.2,6.6,13.4,72.8,0.0,5,3,Loam,3,195,False,0.0
56.2,21.4,7.7,14.6,50.4,2.8,5,2,Clay,2,221,False,0.0
56.8,20.3,5.6,13.0,77.7,2.9,5,3,Clay,2,309,False,0.0
29.1,40.4,25.6,33.0,59.6,0.2,10,2,Loam,3,91,True,18.3
56.8,7.5,-7.2,0.1,57.1,0.2,6,2,Clay,2,252,False,0.0
76.9,21.7,8.0,14.8,63.2,0.2,1,2,Sandy Loam,4,144,False,0.0
49.2,15.4,6.0,10.7,57.3,0.2,7,0,Clay,2,289,False,0.0
60.4,16.6,7.2,11.9,48.6,0.5,6,0,Loam,3,363,False,0.0
65.1,18.5,7.0,12.7,57.7,4.7,4,1,Loam,3,345,False,0.0
70.1,19.2,10.1,14.7,29.9,0.5,1,3,Sandy Loam,4,338,False,0.0
59.7,17.8,2.9,10.4,35.2,2.1,8,3,Sandy Loam,4,230,False,0.0
65.5,0.2,-14.3,-7.1,62.8,1.8,5,0,Sandy Loam,4,260,False,0.0
68.3,25.1,10.8,18.0,43.4,2.5,3,0,Sandy,1,360,False,0.0
31.4,22.7,10.1,16.4,67.6,1.6,9,0,Clay,2,337,True,17.3
55.7,15.8,3.0,9.4,73.3,1.4,6,2,Sandy Loam,4,331,False,0.0
43.2,31.1,23.0,27.0,52.1,2.8,8,1,Loam,3,55,False,0.0
58.0,12.0,0.1,6.0,60.2,0.6,5,3,Clay,2,266,False,0.0
67.6,22.6,11.4,17.0,72.4,0.8,0,2,Clay,2,201,False,0.0
69.2,14.6,5.9,10.2,48.3,0.6,1,0,Sandy Loam,4,248,False,0.0
55.1,38.9,28.4,33.7,63.9,1.1,3,3,Loam,3,73,False,0.0
58.5,13.9,2.6,8.2,71.3,6.7,7,0,Sandy Loam,4,267,False,0.0
71.0,20.7,9.5,15.1,23.4,2.0,0,2,Sandy,1,357,False,0.0
38.9,27.4,18.6,23.0,47.8,2.2,10,0,Loam,3,364,True,16.0
33.6,31.9,17.3,24.6,55.3,3.0,8,1,Clay,2,85,True,16.1
50.1,36.9,26.6,31.8,58.1,1.4,3,3,Sandy Loam,4,82,False,0.0
51.5,9.3,-3.1,3.1,51.7,0.9,6,3,Clay,2,208,False,0.0
33.4,33.7,20.6,27.1,55.2,3.8,9,3,Clay,2,15,True,13.7
60.0,24.2,13.5,18.8,58.9,0.5,4,1,Clay,2,220,False,0.0
49.2,32.3,18.7,25.5,48.9,2.1,8,0,Sandy,1,361,False,0.0
70.4,30.6,20.1,25.3,76.9,2.1,1,3,Clay,2,96,False,0.0
45.4,28.5,15.8,22.1,62.9,0.7,9,2,Sandy Loam,4,135,False,0.0
53.1,19.5,7.2,13.3,57.6,0.2,5,2,Sandy,1,199,False,0.0
38.5,17.7,5.4,11.6,37.1,0.0,10,0,Loam,3,235,True,15.4
62.4,29.3,19.1,24.2,21.6,1.5,1,2,Clay,2,69,False,0.0
40.7,34.6,24.0,29.3,60.2,1.2,6,3,Clay,2,94,False,0.0
72.7,19.2,10.3,14.8,42.3,3.0,2,3,Sandy Loam,4,306,False,0.0
52.4,16.4,4.0,10.2,83.2,7.5,7,1,Clay,2,250,False,0.0
35.6,33.6,24.6,29.1,54.7,0.0,9,3,Loam,3,148,True,19.6
67.5,25.9,11.9,18.9,27.6,0.9,2,3,Sandy,1,28,False,0.0
44.1,35.7,22.0,28.9,60.8,3.8,10,3,Sandy Loam,4,100,False,0.0
62.9,19.1,8.2,13.6,25.9,0.7,2,3,Sandy Loam,4,252,False,0.0
63.1,31.2,19.3,25.2,35.4,2.8,0,2,Clay,2,43,False,0.0
46.0,31.3,21.8,26.6,68.1,0.2,7,1,Loam,3,141,False,0.0
56.2,9.1,-4.1,2.5,50.8,0.4,9,0,Sandy Loam,4,290,False,0.0
54.3,28.5,18.7,23.6,65.9,0.3,7,0,Loam,3,59,False,0.0
41.7,17.5,8.0,12.8,77.1,1.0,10,0,Sandy Loam,4,280,True,16.9
62.6,36.4,26.3,31.3,56.4,0.7,4,3,Sandy,1,127,False,0.0
69.3,25.2,11.2,18.2,55.2,0.3,1,3,Sandy,1,179,False,0.0
54.2,28.2,18.7,23.5,57.7,6.3,2,3,Loam,3,122,False,0.0
74.0,18.5,9.5,14.0,90.4,0.2,0,1,Clay,2,316,False,0.0
46.7,19.7,9.2,14.5,50.7,1.2,5,1,Loam,3,292,False,0.0
59.2,32.0,21.9,27.0,38.6,0.1,2,0,Loam,3,361,False,0.0
58.4,22.5,8.1,15.3,65.6,0.6,2,1,Loam,3,211,False,0.0
27.8,35.4,26.4,30.9,90.4,0.2,10,1,Loam,3,128,True,22.7
51.0,21.9,10.5,16.2,68.2,4.8,6,3,Loam,3,202,False,0.0
54.4,19.6,11.1,15.3,60.3,2.8,8,3,Sandy,1,232,False,0.0
53.8,25.1,12.2,18.6,45.6,2.0,7,3,Loam,3,143,False,0.0
50.1,22.7,10.6,16.7,67.1,1.7,10,3,Sandy,1,168,False,0.0
61.8,28.8,15.9,22.4,69.3,0.5,3,3,Sandy,1,341,False,0.0
65.6,12.7,-1.0,5.8,69.1,0.8,5,2,Sandy Loam,4,220,False,0.0
40.1,34.4,24.1,29.3,57.7,0.1,5,3,Clay,2,146,False,0.0
43.0,32.9,19.6,26.3,56.3,0.3,10,0,Sandy,1,350,True,13.1
42.3,10.3,2.2,6.3,36.0,2.8,7,3,Clay,2,236,False,0.0
67.7,30.2,15.3,22.7,49.7,1.7,2,1,Sandy Loam,4,1,False,0.0
39.3,26.7,16.5,21.6,41.3,0.5,10,0,Loam,3,333,True,13.5
63.5,22.5,12.8,17.7,70.3,6.0,0,1,Loam,3,185,False,0.0
40.7,31.5,19.1,25.3,68.2,2.8,10,3,Clay,2,203,False,0.0
61.9,27.7,14.8,21.3,40.0,4.5,7,1,Sandy,1,47,False,0.0
49.5,29.3,20.4,24.9,54.6,0.5,0,3,Clay,2,40,False,0.0
66.4,19.6,6.7,13.2,65.5,0.8,2,3,Sandy,1,5,False,0.0
73.5,18.4,9.9,14.2,60.2,1.1,1,0,Sandy Loam,4,245,False,0.0
52.2,35.1,24.9,30.0,66.1,0.8,6,1,Loam,3,53,False,0.0
33.3,38.0,25.5,31.7,45.7,4.2,8,0,Clay,2,69,True,12.5
54.7,16.9,8.9,12.9,52.4,0.3,5,3,Clay,2,289,False,0.0
21.8,37.9,25.5,31.7,21.6,0.1,9,3,Clay,2,110,True,20.7
64.4,26.2,15.1,20.6,42.8,2.7,1,0,Clay,2,352,False,0.0
43.0,40.1,26.9,33.5,44.1,2.5,6,2,Sandy Loam,4,72,False,0.0
38.7,26.1,12.6,19.4,66.9,0.9,10,2,Clay,2,162,False,0.0
41.9,23.3,13.5,18.4,51.0,1.6,10,0,Loam,3,44,False,0.0
56.8,25.4,16.0,20.7,67.8,3.0,4,3,Clay,2,155,False,0.0
53.3,20.0,11.6,15.8,36.2,2.5,6,3,Clay,2,331,False,0.0
45.6,31.5,21.8,26.6,63.8,1.4,5,0,Sandy,1,58,False,0.0
52.6,29.1,20.2,24.6,76.2,1.2,8,2,Sandy Loam,4,163,False,0.0
68.3,23.6,14.4,19.0,67.5,2.6,0,0,Sandy Loam,4,350,False,0.0
75.1,19.5,11.0,15.2,52.0,0.8,0,1,Loam,3,301,False,0.0
45.6,32.3,17.6,25.0,71.7,2.6,10,2,Sandy Loam,4,31,False,0.0
54.5,25.4,13.9,19.7,24.1,0.4,6,3,Sandy Loam,4,365,False,0.0
60.0,35.2,22.7,29.0,72.7,1.0,1,2,Clay,2,43,False,0.0
29.3,31.2,22.7,26.9,71.6,3.4,8,1,Clay,2,159,True,19.4
53.3,27.7,17.0,22.4,60.1,2.5,6,2,Sandy,1,168,False,0.0
54.3,32.4,23.9,28.2,64.0,3.2,1,3,Sandy,1,123,False,0.0
45.8,22.8,10.6,16.7,52.8,0.7,10,2,Sandy,1,233,False,0.0
70.7,22.2,9.1,15.7,72.1,3.2,2,0,Sandy,1,337,False,0.0
53.8,17.3,9.2,13.3,78.2,4.7,8,2,Sandy Loam,4,360,False,0.0
55.5,15.5,2.0,8.7,50.4,0.7,5,1,Loam,3,265,False,0.0
75.3,27.2,14.0,20.6,37.2,2.6,0,0,Loam,3,65,False,0.0
57.0,23.4,9.7,16.5,57.7,3.1,4,0,Loam,3,172,False,0.0
65.3,16.5,1.6,9.1,43.3,0.1,7,3,Sandy,1,365,False,0.0
66.0,17.9,7.4,12.6,57.7,2.1,5,1,Sandy Loam,4,262,False,0.0
51.1,42.1,32.3,37.2,54.6,2.8,3,0,Sandy,1,81,False,0.0
75.3,13.8,5.8,9.8,52.1,0.6,0,1,Sandy,1,261,False,0.0
72.1,16.2,5.7,10.9,60.5,0.4,0,1,Clay,2,242,False,0.0
49.8,22.7,9.1,15.9,50.8,2.4,5,1,Sandy Loam,4,284,False,0.0
62.3,28.4,17.5,23.0,37.6,0.5,1,2,Loam,3,128,False,0.0
71.2,6.8,-3.8,1.5,58.1,0.7,3,1,Sandy,1,293,False,0.0
58.1,15.5,0.6,8.0,49.2,0.2,7,0,Sandy Loam,4,265,False,0.0
73.4,30.6,17.2,23.9,62.8,0.2,1,2,Loam,3,145,False,0.0
64.0,21.9,10.7,16.3,40.5,0.0,4,1,Loam,3,284,False,0.0
48.4,21.3,7.8,14.5,75.2,1.9,5,3,Clay,2,289,False,0.0
73.8,11.7,-3.1,4.3,75.3,5.9,2,1,Clay,2,303,False,0.0
59.4,24.6,10.1,17.4,64.2,1.8,8,1,Sandy,1,4,False,0.0
67.9,31.6,19.2,25.4,56.6,1.7,0,2,Sandy,1,178,False,0.0
69.9,18.7,8.1,13.4,35.6,6.3,3,0,Loam,3,337,False,0.0
70.9,13.3,-1.5,5.9,68.5,7.5,0,3,Sandy Loam,4,272,False,0.0
61.7,30.2,17.2,23.7,57.9,2.8,3,0,Sandy,1,73,False,0.0
62.1,19.2,8.3,13.8,53.4,2.6,1,3,Loam,3,267,False,0.0
65.1,15.9,7.3,11.6,58.7,1.9,1,3,Clay,2,298,False,0.0
66.3,19.8,7.8,13.8,52.5,0.4,3,1,Sandy Loam,4,304,False,0.0
47.5,32.1,22.3,27.2,68.5,0.0,5,3,Loam,3,150,False,0.0
54.6,24.8,13.7,19.3,46.3,0.1,3,0,Clay,2,163,False,0.0
59.4,42.9,29.4,36.1,55.5,1.9,1,1,Sandy,1,70,False,0.0
64.1,36.1,25.0,30.6,67.5,5.4,1,3,Loam,3,85,False,0.0
70.0,8.0,-2.5,2.7,63.1,1.9,4,3,Clay,2,275,False,0.0
67.3,21.3,11.4,16.3,48.6,0.9,2,0,Sandy,1,238,False,0.0
56.1,23.5,13.4,18.5,71.5,1.5,5,1,Sandy,1,352,False,0.0
48.0,27.8,19.1,23.4,64.6,3.1,6,2,Clay,2,76,False,0.0
60.1,25.9,17.5,21.7,48.7,0.6,2,2,Loam,3,263,False,0.0
59.8,36.3,21.7,29.0,89.9,5.5,1,1,Sandy Loam,4,16,False,0.0
